"schema_name","object_name","object_type","ordinal_position","column_name","data_type","is_nullable","column_default","is_primary_key","indexes_for_column","table_indexes"
"dm","v_perf_funnel_daily_groups","view",5,"cost","numeric","YES",NULL,False,NULL,NULL
"dm","v_perf_funnel_daily_groups","view",6,"leads","numeric","YES",NULL,False,NULL,NULL
"dm","v_perf_funnel_daily_groups","view",7,"contracts","numeric","YES",NULL,False,NULL,NULL
"dm","v_perf_funnel_daily_groups","view",8,"revenue","numeric","YES",NULL,False,NULL,NULL
"dm","v_perf_vs_crm_daily","view",1,"date","date","YES",NULL,False,NULL,NULL
"dm","v_perf_vs_crm_daily","view",2,"platform","text","YES",NULL,False,NULL,NULL
"dm","v_perf_vs_crm_daily","view",3,"impressions","bigint","YES",NULL,False,NULL,NULL
"dm","v_perf_vs_crm_daily","view",4,"clicks","bigint","YES",NULL,False,NULL,NULL
"dm","v_perf_vs_crm_daily","view",5,"cost","numeric","YES",NULL,False,NULL,NULL
"dm","v_perf_vs_crm_daily","view",6,"leads","bigint","YES",NULL,False,NULL,NULL
"dm","v_perf_vs_crm_daily","view",7,"contracts","bigint","YES",NULL,False,NULL,NULL
"dm","v_perf_vs_crm_daily","view",8,"revenue","numeric","YES",NULL,False,NULL,NULL
"dm","v_perf_vs_crm_daily","view",9,"ctr_pct","numeric","YES",NULL,False,NULL,NULL
"dm","v_perf_vs_crm_daily","view",10,"cpc","numeric","YES",NULL,False,NULL,NULL
"dm","v_perf_vs_crm_daily","view",11,"cpm","numeric","YES",NULL,False,NULL,NULL
"dm","v_perf_vs_crm_daily","view",12,"cpl","numeric","YES",NULL,False,NULL,NULL
"dm","v_perf_vs_crm_daily","view",13,"cpa","numeric","YES",NULL,False,NULL,NULL
"dwh","branch_domain_map","table",1,"domain","text","NO",NULL,True,"branch_domain_map_pkey","branch_domain_map_branch_key_idx (branch_key) | branch_domain_map_pkey (domain) [unique]"
"dwh","branch_domain_map","table",2,"branch_key","text","NO",NULL,False,"branch_domain_map_branch_key_idx","branch_domain_map_branch_key_idx (branch_key) | branch_domain_map_pkey (domain) [unique]"
"dwh","branch_domain_map","table",3,"note","text","YES",NULL,False,NULL,"branch_domain_map_branch_key_idx (branch_key) | branch_domain_map_pkey (domain) [unique]"
"dwh","branch_domain_map","table",4,"src_load_timestamp","timestamp with time zone","YES","now()",False,NULL,"branch_domain_map_branch_key_idx (branch_key) | branch_domain_map_pkey (domain) [unique]"
"dwh","branch_domain_map","table",5,"updated_at","timestamp with time zone","YES","now()",False,NULL,"branch_domain_map_branch_key_idx (branch_key) | branch_domain_map_pkey (domain) [unique]"
"dwh","branch_host_map","table",1,"host_rule","text","NO",NULL,True,"branch_host_map_pkey","branch_host_map_pkey (host_rule) [unique] | ix_branch_host_map_priority (priority)"
"dwh","branch_host_map","table",2,"branch_key","text","NO",NULL,False,NULL,"branch_host_map_pkey (host_rule) [unique] | ix_branch_host_map_priority (priority)"
"dwh","branch_host_map","table",3,"match_type","text","NO","'suffix'::text",False,NULL,"branch_host_map_pkey (host_rule) [unique] | ix_branch_host_map_priority (priority)"
"dwh","branch_host_map","table",4,"priority","integer","NO","100",False,"ix_branch_host_map_priority","branch_host_map_pkey (host_rule) [unique] | ix_branch_host_map_priority (priority)"
"dwh","branch_host_map","table",5,"updated_at","timestamp with time zone","NO","now()",False,NULL,"branch_host_map_pkey (host_rule) [unique] | ix_branch_host_map_priority (priority)"
"dwh","branch_token_map","table",1,"token","text","NO",NULL,True,"branch_token_map_pkey","branch_token_map_branch_idx (branch_key) | branch_token_map_pkey (token, branch_key) [unique]"
"dwh","branch_token_map","table",2,"branch_key","text","NO",NULL,True,"branch_token_map_branch_idx, branch_token_map_pkey","branch_token_map_branch_idx (branch_key) | branch_token_map_pkey (token, branch_key) [unique]"
"dwh","branch_token_map","table",3,"weight","integer","NO","1",False,NULL,"branch_token_map_branch_idx (branch_key) | branch_token_map_pkey (token, branch_key) [unique]"
"dwh","branch_token_map","table",4,"note","text","YES",NULL,False,NULL,"branch_token_map_branch_idx (branch_key) | branch_token_map_pkey (token, branch_key) [unique]"
"dwh","branch_token_map","table",5,"updated_at","timestamp with time zone","YES","now()",False,NULL,"branch_token_map_branch_idx (branch_key) | branch_token_map_pkey (token, branch_key) [unique]"
"dwh","dim_branch","table",1,"country","text","NO",NULL,False,NULL,"dim_branch_pk (branch_key) [unique]"
"dwh","dim_branch","table",2,"alias","text","NO",NULL,False,NULL,"dim_branch_pk (branch_key) [unique]"
"dwh","dim_branch","table",3,"id_city","integer","YES",NULL,False,NULL,"dim_branch_pk (branch_key) [unique]"
"dwh","dim_branch","table",4,"company_id","integer","YES",NULL,False,NULL,"dim_branch_pk (branch_key) [unique]"
"dwh","dim_branch","table",5,"name","text","YES",NULL,False,NULL,"dim_branch_pk (branch_key) [unique]"
"dwh","dim_branch","table",6,"timezone","text","YES",NULL,False,NULL,"dim_branch_pk (branch_key) [unique]"
"dwh","dim_branch","table",7,"currency_id","integer","YES",NULL,False,NULL,"dim_branch_pk (branch_key) [unique]"
"dwh","dim_branch","table",8,"is_active","boolean","YES",NULL,False,NULL,"dim_branch_pk (branch_key) [unique]"
"dwh","dim_branch","table",9,"is_test","boolean","YES",NULL,False,NULL,"dim_branch_pk (branch_key) [unique]"
"dwh","dim_branch","table",10,"is_internal","boolean","YES",NULL,False,NULL,"dim_branch_pk (branch_key) [unique]"
"dwh","dim_branch","table",11,"source","text","YES",NULL,False,NULL,"dim_branch_pk (branch_key) [unique]"
"dwh","dim_branch","table",12,"src_load_timestamp","timestamp with time zone","YES",NULL,False,NULL,"dim_branch_pk (branch_key) [unique]"
"dwh","dim_branch","table",13,"updated_at","timestamp with time zone","NO","now()",False,NULL,"dim_branch_pk (branch_key) [unique]"
"dwh","dim_branch","table",14,"branch_key","text","NO",NULL,True,"dim_branch_pk","dim_branch_pk (branch_key) [unique]"
"dwh","dim_campaign","table",1,"campaign_key","text","NO",NULL,True,"dim_campaign_pkey","dim_campaign_fb_idx (platform, fb_campaign_id) | dim_campaign_pkey (campaign_key) [unique] | ix_cm_fb_camp_id (platform, fb_campaign_id) | ix_cm_gads_camp_id (platform, gads_campaign_id) | ix_dim_campaign_fb_campaign_id (fb_campaign_id) [partial] | ix_dim_campaign_gads_campaign_id (gads_campaign_id) [partial] | ix_dim_campaign_last_activity (last_activity_date) | ix_dim_campaign_platform (platform)"
"dwh","dim_campaign","table",2,"platform","text","NO",NULL,False,"dim_campaign_fb_idx, ix_cm_fb_camp_id, ix_cm_gads_camp_id, ix_dim_campaign_platform","dim_campaign_fb_idx (platform, fb_campaign_id) | dim_campaign_pkey (campaign_key) [unique] | ix_cm_fb_camp_id (platform, fb_campaign_id) | ix_cm_gads_camp_id (platform, gads_campaign_id) | ix_dim_campaign_fb_campaign_id (fb_campaign_id) [partial] | ix_dim_campaign_gads_campaign_id (gads_campaign_id) [partial] | ix_dim_campaign_last_activity (last_activity_date) | ix_dim_campaign_platform (platform)"
"dwh","dim_campaign","table",3,"gads_campaign_id","bigint","YES",NULL,False,"ix_cm_gads_camp_id, ix_dim_campaign_gads_campaign_id","dim_campaign_fb_idx (platform, fb_campaign_id) | dim_campaign_pkey (campaign_key) [unique] | ix_cm_fb_camp_id (platform, fb_campaign_id) | ix_cm_gads_camp_id (platform, gads_campaign_id) | ix_dim_campaign_fb_campaign_id (fb_campaign_id) [partial] | ix_dim_campaign_gads_campaign_id (gads_campaign_id) [partial] | ix_dim_campaign_last_activity (last_activity_date) | ix_dim_campaign_platform (platform)"
"dwh","dim_campaign","table",4,"gads_customer_id","bigint","YES",NULL,False,NULL,"dim_campaign_fb_idx (platform, fb_campaign_id) | dim_campaign_pkey (campaign_key) [unique] | ix_cm_fb_camp_id (platform, fb_campaign_id) | ix_cm_gads_camp_id (platform, gads_campaign_id) | ix_dim_campaign_fb_campaign_id (fb_campaign_id) [partial] | ix_dim_campaign_gads_campaign_id (gads_campaign_id) [partial] | ix_dim_campaign_last_activity (last_activity_date) | ix_dim_campaign_platform (platform)"
"dwh","dim_campaign","table",5,"gads_campaign_name","text","YES",NULL,False,NULL,"dim_campaign_fb_idx (platform, fb_campaign_id) | dim_campaign_pkey (campaign_key) [unique] | ix_cm_fb_camp_id (platform, fb_campaign_id) | ix_cm_gads_camp_id (platform, gads_campaign_id) | ix_dim_campaign_fb_campaign_id (fb_campaign_id) [partial] | ix_dim_campaign_gads_campaign_id (gads_campaign_id) [partial] | ix_dim_campaign_last_activity (last_activity_date) | ix_dim_campaign_platform (platform)"
"dwh","dim_campaign","table",6,"fb_campaign_id","text","YES",NULL,False,"dim_campaign_fb_idx, ix_cm_fb_camp_id, ix_dim_campaign_fb_campaign_id","dim_campaign_fb_idx (platform, fb_campaign_id) | dim_campaign_pkey (campaign_key) [unique] | ix_cm_fb_camp_id (platform, fb_campaign_id) | ix_cm_gads_camp_id (platform, gads_campaign_id) | ix_dim_campaign_fb_campaign_id (fb_campaign_id) [partial] | ix_dim_campaign_gads_campaign_id (gads_campaign_id) [partial] | ix_dim_campaign_last_activity (last_activity_date) | ix_dim_campaign_platform (platform)"
"dwh","dim_campaign","table",7,"fb_campaign_name","text","YES",NULL,False,NULL,"dim_campaign_fb_idx (platform, fb_campaign_id) | dim_campaign_pkey (campaign_key) [unique] | ix_cm_fb_camp_id (platform, fb_campaign_id) | ix_cm_gads_camp_id (platform, gads_campaign_id) | ix_dim_campaign_fb_campaign_id (fb_campaign_id) [partial] | ix_dim_campaign_gads_campaign_id (gads_campaign_id) [partial] | ix_dim_campaign_last_activity (last_activity_date) | ix_dim_campaign_platform (platform)"
"dwh","dim_campaign","table",8,"fb_effective_status","text","YES",NULL,False,NULL,"dim_campaign_fb_idx (platform, fb_campaign_id) | dim_campaign_pkey (campaign_key) [unique] | ix_cm_fb_camp_id (platform, fb_campaign_id) | ix_cm_gads_camp_id (platform, gads_campaign_id) | ix_dim_campaign_fb_campaign_id (fb_campaign_id) [partial] | ix_dim_campaign_gads_campaign_id (gads_campaign_id) [partial] | ix_dim_campaign_last_activity (last_activity_date) | ix_dim_campaign_platform (platform)"
"dwh","dim_campaign","table",9,"fb_status","text","YES",NULL,False,NULL,"dim_campaign_fb_idx (platform, fb_campaign_id) | dim_campaign_pkey (campaign_key) [unique] | ix_cm_fb_camp_id (platform, fb_campaign_id) | ix_cm_gads_camp_id (platform, gads_campaign_id) | ix_dim_campaign_fb_campaign_id (fb_campaign_id) [partial] | ix_dim_campaign_gads_campaign_id (gads_campaign_id) [partial] | ix_dim_campaign_last_activity (last_activity_date) | ix_dim_campaign_platform (platform)"
"dwh","dim_campaign","table",10,"fb_objective","text","YES",NULL,False,NULL,"dim_campaign_fb_idx (platform, fb_campaign_id) | dim_campaign_pkey (campaign_key) [unique] | ix_cm_fb_camp_id (platform, fb_campaign_id) | ix_cm_gads_camp_id (platform, gads_campaign_id) | ix_dim_campaign_fb_campaign_id (fb_campaign_id) [partial] | ix_dim_campaign_gads_campaign_id (gads_campaign_id) [partial] | ix_dim_campaign_last_activity (last_activity_date) | ix_dim_campaign_platform (platform)"
"dwh","dim_campaign","table",11,"fb_buying_type","text","YES",NULL,False,NULL,"dim_campaign_fb_idx (platform, fb_campaign_id) | dim_campaign_pkey (campaign_key) [unique] | ix_cm_fb_camp_id (platform, fb_campaign_id) | ix_cm_gads_camp_id (platform, gads_campaign_id) | ix_dim_campaign_fb_campaign_id (fb_campaign_id) [partial] | ix_dim_campaign_gads_campaign_id (gads_campaign_id) [partial] | ix_dim_campaign_last_activity (last_activity_date) | ix_dim_campaign_platform (platform)"
"dwh","dim_campaign","table",12,"fb_daily_budget","bigint","YES",NULL,False,NULL,"dim_campaign_fb_idx (platform, fb_campaign_id) | dim_campaign_pkey (campaign_key) [unique] | ix_cm_fb_camp_id (platform, fb_campaign_id) | ix_cm_gads_camp_id (platform, gads_campaign_id) | ix_dim_campaign_fb_campaign_id (fb_campaign_id) [partial] | ix_dim_campaign_gads_campaign_id (gads_campaign_id) [partial] | ix_dim_campaign_last_activity (last_activity_date) | ix_dim_campaign_platform (platform)"
"dwh","dim_campaign","table",13,"fb_lifetime_budget","bigint","YES",NULL,False,NULL,"dim_campaign_fb_idx (platform, fb_campaign_id) | dim_campaign_pkey (campaign_key) [unique] | ix_cm_fb_camp_id (platform, fb_campaign_id) | ix_cm_gads_camp_id (platform, gads_campaign_id) | ix_dim_campaign_fb_campaign_id (fb_campaign_id) [partial] | ix_dim_campaign_gads_campaign_id (gads_campaign_id) [partial] | ix_dim_campaign_last_activity (last_activity_date) | ix_dim_campaign_platform (platform)"
"dwh","dim_campaign","table",14,"fb_start_time","timestamp with time zone","YES",NULL,False,NULL,"dim_campaign_fb_idx (platform, fb_campaign_id) | dim_campaign_pkey (campaign_key) [unique] | ix_cm_fb_camp_id (platform, fb_campaign_id) | ix_cm_gads_camp_id (platform, gads_campaign_id) | ix_dim_campaign_fb_campaign_id (fb_campaign_id) [partial] | ix_dim_campaign_gads_campaign_id (gads_campaign_id) [partial] | ix_dim_campaign_last_activity (last_activity_date) | ix_dim_campaign_platform (platform)"
"dwh","dim_campaign","table",15,"fb_stop_time","timestamp with time zone","YES",NULL,False,NULL,"dim_campaign_fb_idx (platform, fb_campaign_id) | dim_campaign_pkey (campaign_key) [unique] | ix_cm_fb_camp_id (platform, fb_campaign_id) | ix_cm_gads_camp_id (platform, gads_campaign_id) | ix_dim_campaign_fb_campaign_id (fb_campaign_id) [partial] | ix_dim_campaign_gads_campaign_id (gads_campaign_id) [partial] | ix_dim_campaign_last_activity (last_activity_date) | ix_dim_campaign_platform (platform)"
"dwh","dim_campaign","table",16,"fb_updated_time","timestamp with time zone","YES",NULL,False,NULL,"dim_campaign_fb_idx (platform, fb_campaign_id) | dim_campaign_pkey (campaign_key) [unique] | ix_cm_fb_camp_id (platform, fb_campaign_id) | ix_cm_gads_camp_id (platform, gads_campaign_id) | ix_dim_campaign_fb_campaign_id (fb_campaign_id) [partial] | ix_dim_campaign_gads_campaign_id (gads_campaign_id) [partial] | ix_dim_campaign_last_activity (last_activity_date) | ix_dim_campaign_platform (platform)"
"dwh","dim_campaign","table",17,"label","text","YES",NULL,False,NULL,"dim_campaign_fb_idx (platform, fb_campaign_id) | dim_campaign_pkey (campaign_key) [unique] | ix_cm_fb_camp_id (platform, fb_campaign_id) | ix_cm_gads_camp_id (platform, gads_campaign_id) | ix_dim_campaign_fb_campaign_id (fb_campaign_id) [partial] | ix_dim_campaign_gads_campaign_id (gads_campaign_id) [partial] | ix_dim_campaign_last_activity (last_activity_date) | ix_dim_campaign_platform (platform)"
"dwh","dim_campaign","table",18,"is_active","boolean","YES",NULL,False,NULL,"dim_campaign_fb_idx (platform, fb_campaign_id) | dim_campaign_pkey (campaign_key) [unique] | ix_cm_fb_camp_id (platform, fb_campaign_id) | ix_cm_gads_camp_id (platform, gads_campaign_id) | ix_dim_campaign_fb_campaign_id (fb_campaign_id) [partial] | ix_dim_campaign_gads_campaign_id (gads_campaign_id) [partial] | ix_dim_campaign_last_activity (last_activity_date) | ix_dim_campaign_platform (platform)"
"dwh","dim_campaign","table",19,"last_activity_date","date","YES",NULL,False,"ix_dim_campaign_last_activity","dim_campaign_fb_idx (platform, fb_campaign_id) | dim_campaign_pkey (campaign_key) [unique] | ix_cm_fb_camp_id (platform, fb_campaign_id) | ix_cm_gads_camp_id (platform, gads_campaign_id) | ix_dim_campaign_fb_campaign_id (fb_campaign_id) [partial] | ix_dim_campaign_gads_campaign_id (gads_campaign_id) [partial] | ix_dim_campaign_last_activity (last_activity_date) | ix_dim_campaign_platform (platform)"
"dwh","dim_campaign","table",20,"src_load_timestamp","timestamp with time zone","YES",NULL,False,NULL,"dim_campaign_fb_idx (platform, fb_campaign_id) | dim_campaign_pkey (campaign_key) [unique] | ix_cm_fb_camp_id (platform, fb_campaign_id) | ix_cm_gads_camp_id (platform, gads_campaign_id) | ix_dim_campaign_fb_campaign_id (fb_campaign_id) [partial] | ix_dim_campaign_gads_campaign_id (gads_campaign_id) [partial] | ix_dim_campaign_last_activity (last_activity_date) | ix_dim_campaign_platform (platform)"
"dwh","dim_campaign","table",21,"updated_at","timestamp with time zone","YES","now()",False,NULL,"dim_campaign_fb_idx (platform, fb_campaign_id) | dim_campaign_pkey (campaign_key) [unique] | ix_cm_fb_camp_id (platform, fb_campaign_id) | ix_cm_gads_camp_id (platform, gads_campaign_id) | ix_dim_campaign_fb_campaign_id (fb_campaign_id) [partial] | ix_dim_campaign_gads_campaign_id (gads_campaign_id) [partial] | ix_dim_campaign_last_activity (last_activity_date) | ix_dim_campaign_platform (platform)"
"dwh","dim_creative","table",1,"creative_sk","bigint","NO","nextval('dwh.dim_creative_creative_sk_seq'::regclass)",True,"dim_creative_pkey","dim_creative_creative_key_key (creative_key) [unique] | dim_creative_fb_ad_idx (platform, fb_ad_id) | dim_creative_pkey (creative_sk) [unique] | ix_dc_fb_ad_id (platform, fb_ad_id) | ix_dc_gads_ad_id (platform, gads_ad_id) | ix_dim_creative_fb_hierarchy (fb_campaign_id, fb_adset_id, fb_ad_id) | ix_dim_creative_gads_hierarchy (gads_campaign_id, gads_ad_group_id, gads_ad_id) | ix_dim_creative_main_url_host () | ix_dim_creative_platform (platform) | ux_dim_creative_fb (fb_creative_id) [unique] [partial] | ux_dim_creative_gads (gads_ad_id) [unique] [partial]"
"dwh","dim_creative","table",2,"creative_key","text","NO",NULL,False,"dim_creative_creative_key_key","dim_creative_creative_key_key (creative_key) [unique] | dim_creative_fb_ad_idx (platform, fb_ad_id) | dim_creative_pkey (creative_sk) [unique] | ix_dc_fb_ad_id (platform, fb_ad_id) | ix_dc_gads_ad_id (platform, gads_ad_id) | ix_dim_creative_fb_hierarchy (fb_campaign_id, fb_adset_id, fb_ad_id) | ix_dim_creative_gads_hierarchy (gads_campaign_id, gads_ad_group_id, gads_ad_id) | ix_dim_creative_main_url_host () | ix_dim_creative_platform (platform) | ux_dim_creative_fb (fb_creative_id) [unique] [partial] | ux_dim_creative_gads (gads_ad_id) [unique] [partial]"
"dwh","dim_creative","table",3,"platform","text","NO",NULL,False,"dim_creative_fb_ad_idx, ix_dc_fb_ad_id, ix_dc_gads_ad_id, ix_dim_creative_platform","dim_creative_creative_key_key (creative_key) [unique] | dim_creative_fb_ad_idx (platform, fb_ad_id) | dim_creative_pkey (creative_sk) [unique] | ix_dc_fb_ad_id (platform, fb_ad_id) | ix_dc_gads_ad_id (platform, gads_ad_id) | ix_dim_creative_fb_hierarchy (fb_campaign_id, fb_adset_id, fb_ad_id) | ix_dim_creative_gads_hierarchy (gads_campaign_id, gads_ad_group_id, gads_ad_id) | ix_dim_creative_main_url_host () | ix_dim_creative_platform (platform) | ux_dim_creative_fb (fb_creative_id) [unique] [partial] | ux_dim_creative_gads (gads_ad_id) [unique] [partial]"
"dwh","dim_creative","table",4,"fb_ad_id","text","YES",NULL,False,"dim_creative_fb_ad_idx, ix_dc_fb_ad_id, ix_dim_creative_fb_hierarchy","dim_creative_creative_key_key (creative_key) [unique] | dim_creative_fb_ad_idx (platform, fb_ad_id) | dim_creative_pkey (creative_sk) [unique] | ix_dc_fb_ad_id (platform, fb_ad_id) | ix_dc_gads_ad_id (platform, gads_ad_id) | ix_dim_creative_fb_hierarchy (fb_campaign_id, fb_adset_id, fb_ad_id) | ix_dim_creative_gads_hierarchy (gads_campaign_id, gads_ad_group_id, gads_ad_id) | ix_dim_creative_main_url_host () | ix_dim_creative_platform (platform) | ux_dim_creative_fb (fb_creative_id) [unique] [partial] | ux_dim_creative_gads (gads_ad_id) [unique] [partial]"
